V1,V2,p
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","MT410915.1 Delphinus delphis (Saddleback dolphin)",0.943771
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","MT410901.1 Lagenorhynchus albirostris (White-beaked dolphin)",0.943978
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","MT410874.1 Physeter catodon (Sperm whale)",0.923579
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","MT251289.1 Monodon monoceros (Narwhal)",0.950916
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","CM022296.1 Tursiops truncatus (Common bottlenose dolphin)",0.943771
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","CM018075.1 Balaenoptera musculus (Blue whale)",0.932122
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_045404.1 Sousa teuszii (Atlantic humpbacked dolphin)",0.941286
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","MN124685.1 Balaena mysticetus (Bowhead whale)",0.933302
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","CM017011.1 Globicephala melas (Long-finned pilot whale)",0.847002
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_042761.1 Steno bredanensis (Rough-toothed dolphin)",0.939733
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)",0.930163
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_042217.1 Mesoplodon mirus (True's beaked whale)",0.931839
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)",0.943461
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)",0.945896
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_041303.1 Kogia sima (Dwarf sperm whale)",0.928549
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","MH062792.1 Orcinus orca (Killer whale)",0.941752
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)",0.942373
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_037444.1 Eubalaena glacialis (North Atlantic right whale)",0.934391
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","MF409249.1 Balaenoptera borealis (Sei whale)",0.934018
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","MF409246.1 Megaptera novaeangliae (Humpback whale)",0.934141
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","MF409245.1 Eschrichtius robustus (Grey whale)",0.935539
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","MG762975.1 Tursiops aduncus (Indo-pacific bottlenose dolphin)",0.954478
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)",0.93119
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","KX650872.1 Neophocaena phocaenoides sunameri",0.96909
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_034348.1 Indopacetus pacificus (Longman's beaked whale)",0.933771
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)",0.9694
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_032301.1 Stenella longirostris (Spinner dolphin)",0.944237
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","KX857350.1 Stenella attenuata (Bridled dolphin)",0.942888
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)",0.932773
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)",0.933458
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","KM893428.1 Inia geoffrensis (Boutu)",0.909599
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)",0.860826
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","KM893425.1 Stenella frontalis (Atlantic spotted dolphin)",0.850379
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","KM893424.1 Sotalia guianensis (Guyana river dolphin)",0.853837
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","KM893423.1 Sotalia fluviatilis (Gray dolphin)",0.91449
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_026456.1 Neophocaena asiaeorientalis (Narrow-ridged finless porpoise)",0.9694
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_023830.1 Mesoplodon grayi (Gray's beaked whale)",0.93752
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_022805.1 Tursiops australis (Burrunan dolphin)",0.94315
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_021974.2 Mesoplodon densirostris (Blainville's beaked whale)",0.930258
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_021434.2 Mesoplodon europaeus (Gervais' beaked whale)",0.93174
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_020696.1 Cephalorhynchus heavisidii (Heaviside's dolphin)",0.942631
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_019591.1 Orcaella heinsohni (Australian snubfin dolphin)",0.940043
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_019589.1 Peponocephala electra (Melon-headed whale)",0.94548
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_019588.1 Feresa attenuata (Pygmy killer whale)",0.945794
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_019577.1 Pseudorca crassidens (False killer whale)",0.940975
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_012061.1 Delphinus capensis (Long-beaked common dolphin)",0.943616
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_012057.1 Sousa chinensis (Indo-pacific humpbacked dolphin)",0.941542
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_007937.1 Balaenoptera omurai (Omura's baleen whale)",0.935574
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_007938.1 Balaenoptera edeni (Pygmy Bryde's whale)",0.936508
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","AB201259.1 Balaenoptera brydei (Bryde's whale)",0.933707
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_007629.1 Lipotes vexillifer (Yangtze River dolphin)",0.927617
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_006931.1 Eubalaena japonica (North Pacific right whale)",0.937034
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_006930.1 Eubalaena australis (Southern right whale)",0.934296
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_006926.1 Balaenoptera bonaerensis (Antarctic minke whale)",0.935539
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","AP006475.1 Caperea marginata (Pygmy right whale)",0.933147
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_005275.1 Platanista minor (Indus River dolphin)",0.928037
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_005274.1 Berardius bairdii (Baird's beaked whale)",0.931776
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_005277.1 Pontoporia blainvillei (Franciscana)",0.930841
"NC_053752.1 Phocoena dioptrica (Spectacled porpoise)","NC_005272.1 Kogia breviceps (Pygmy sperm whale)",0.924072
"NC_053751.1 Phocoena sinus (Vaquita)","NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)",0.981205
"NC_053751.1 Phocoena sinus (Vaquita)","MW316288.1 Delphinapterus leucas (Beluga whale)",0.949659
"NC_053751.1 Phocoena sinus (Vaquita)","MT948111.1 Phocoena phocoena (Harbor porpoise)",0.975991
"NC_053751.1 Phocoena sinus (Vaquita)","MT948062.1 Neophocaena phocaenoides (Indo-Pacific finless porpoise)",0.965207
"NC_053751.1 Phocoena sinus (Vaquita)","NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)",0.943203
"NC_053751.1 Phocoena sinus (Vaquita)","MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)",0.934864
"NC_053751.1 Phocoena sinus (Vaquita)","MT410956.1 Stenella coeruleoalba (Striped dolphin)",0.943101
"NC_053751.1 Phocoena sinus (Vaquita)","MT410935.1 Balaenoptera acutorostrata (Minke whale)",0.935384
"NC_053751.1 Phocoena sinus (Vaquita)","MT410921.1 Balaenoptera physalus (Fin whale)",0.928549
"NC_053751.1 Phocoena sinus (Vaquita)","MT410915.1 Delphinus delphis (Saddleback dolphin)",0.943154
"NC_053751.1 Phocoena sinus (Vaquita)","MT410901.1 Lagenorhynchus albirostris (White-beaked dolphin)",0.945223
"NC_053751.1 Phocoena sinus (Vaquita)","MT410874.1 Physeter catodon (Sperm whale)",0.922088
"NC_053751.1 Phocoena sinus (Vaquita)","MT251289.1 Monodon monoceros (Narwhal)",0.953402
"NC_053751.1 Phocoena sinus (Vaquita)","CM022296.1 Tursiops truncatus (Common bottlenose dolphin)",0.944341
"NC_053751.1 Phocoena sinus (Vaquita)","CM018075.1 Balaenoptera musculus (Blue whale)",0.931846
"NC_053751.1 Phocoena sinus (Vaquita)","NC_045404.1 Sousa teuszii (Atlantic humpbacked dolphin)",0.942326
"NC_053751.1 Phocoena sinus (Vaquita)","MN124685.1 Balaena mysticetus (Bowhead whale)",0.934235
"NC_053751.1 Phocoena sinus (Vaquita)","CM017011.1 Globicephala melas (Long-finned pilot whale)",0.844486
"NC_053751.1 Phocoena sinus (Vaquita)","NC_042761.1 Steno bredanensis (Rough-toothed dolphin)",0.940665
"NC_053751.1 Phocoena sinus (Vaquita)","NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)",0.928594
"NC_053751.1 Phocoena sinus (Vaquita)","NC_042217.1 Mesoplodon mirus (True's beaked whale)",0.931217
"NC_053751.1 Phocoena sinus (Vaquita)","MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)",0.943203
"NC_053751.1 Phocoena sinus (Vaquita)","MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)",0.947761
"NC_053751.1 Phocoena sinus (Vaquita)","NC_041303.1 Kogia sima (Dwarf sperm whale)",0.928284
"NC_053751.1 Phocoena sinus (Vaquita)","MH062792.1 Orcinus orca (Killer whale)",0.940366
"NC_053751.1 Phocoena sinus (Vaquita)","NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)",0.942481
"NC_053751.1 Phocoena sinus (Vaquita)","NC_037444.1 Eubalaena glacialis (North Atlantic right whale)",0.93408
"NC_053751.1 Phocoena sinus (Vaquita)","MF409249.1 Balaenoptera borealis (Sei whale)",0.933084
"NC_053751.1 Phocoena sinus (Vaquita)","MF409246.1 Megaptera novaeangliae (Humpback whale)",0.932776
"NC_053751.1 Phocoena sinus (Vaquita)","MF409245.1 Eschrichtius robustus (Grey whale)",0.933798
"NC_053751.1 Phocoena sinus (Vaquita)","MG762975.1 Tursiops aduncus (Indo-pacific bottlenose dolphin)",0.953234
"NC_053751.1 Phocoena sinus (Vaquita)","NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)",0.926375
"NC_053751.1 Phocoena sinus (Vaquita)","KX650872.1 Neophocaena phocaenoides sunameri",0.965517
"NC_053751.1 Phocoena sinus (Vaquita)","NC_034348.1 Indopacetus pacificus (Longman's beaked whale)",0.933927
"NC_053751.1 Phocoena sinus (Vaquita)","KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)",0.965828
"NC_053751.1 Phocoena sinus (Vaquita)","NC_032301.1 Stenella longirostris (Spinner dolphin)",0.944031
"NC_053751.1 Phocoena sinus (Vaquita)","KX857350.1 Stenella attenuata (Bridled dolphin)",0.943822
"NC_053751.1 Phocoena sinus (Vaquita)","LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)",0.934174
"NC_053751.1 Phocoena sinus (Vaquita)","NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)",0.932677
"NC_053751.1 Phocoena sinus (Vaquita)","KM893428.1 Inia geoffrensis (Boutu)",0.908201
"NC_053751.1 Phocoena sinus (Vaquita)","KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)",0.86044
"NC_053751.1 Phocoena sinus (Vaquita)","KM893425.1 Stenella frontalis (Atlantic spotted dolphin)",0.849905
"NC_053751.1 Phocoena sinus (Vaquita)","KM893424.1 Sotalia guianensis (Guyana river dolphin)",0.851456
"NC_053751.1 Phocoena sinus (Vaquita)","KM893423.1 Sotalia fluviatilis (Gray dolphin)",0.912002
"NC_053751.1 Phocoena sinus (Vaquita)","NC_026456.1 Neophocaena asiaeorientalis (Narrow-ridged finless porpoise)",0.965828
"NC_053751.1 Phocoena sinus (Vaquita)","NC_023830.1 Mesoplodon grayi (Gray's beaked whale)",0.935645
"NC_053751.1 Phocoena sinus (Vaquita)","NC_022805.1 Tursiops australis (Burrunan dolphin)",0.942946
"NC_053751.1 Phocoena sinus (Vaquita)","NC_021974.2 Mesoplodon densirostris (Blainville's beaked whale)",0.928549
"NC_053751.1 Phocoena sinus (Vaquita)","NC_021434.2 Mesoplodon europaeus (Gervais' beaked whale)",0.930178
"NC_053751.1 Phocoena sinus (Vaquita)","NC_020696.1 Cephalorhynchus heavisidii (Heaviside's dolphin)",0.944807
"NC_053751.1 Phocoena sinus (Vaquita)","NC_019591.1 Orcaella heinsohni (Australian snubfin dolphin)",0.939436
"NC_053751.1 Phocoena sinus (Vaquita)","NC_019589.1 Peponocephala electra (Melon-headed whale)",0.945167
"NC_053751.1 Phocoena sinus (Vaquita)","NC_019588.1 Feresa attenuata (Pygmy killer whale)",0.944081
"NC_053751.1 Phocoena sinus (Vaquita)","NC_019577.1 Pseudorca crassidens (False killer whale)",0.939901
"NC_053751.1 Phocoena sinus (Vaquita)","NC_012061.1 Delphinus capensis (Long-beaked common dolphin)",0.943618
"NC_053751.1 Phocoena sinus (Vaquita)","NC_012057.1 Sousa chinensis (Indo-pacific humpbacked dolphin)",0.942942
"NC_053751.1 Phocoena sinus (Vaquita)","NC_007937.1 Balaenoptera omurai (Omura's baleen whale)",0.934174
"NC_053751.1 Phocoena sinus (Vaquita)","NC_007938.1 Balaenoptera edeni (Pygmy Bryde's whale)",0.935107
"NC_053751.1 Phocoena sinus (Vaquita)","AB201259.1 Balaenoptera brydei (Bryde's whale)",0.933084
"NC_053751.1 Phocoena sinus (Vaquita)","NC_007629.1 Lipotes vexillifer (Yangtze River dolphin)",0.926047
"NC_053751.1 Phocoena sinus (Vaquita)","NC_006931.1 Eubalaena japonica (North Pacific right whale)",0.935945
"NC_053751.1 Phocoena sinus (Vaquita)","NC_006930.1 Eubalaena australis (Southern right whale)",0.933986
"NC_053751.1 Phocoena sinus (Vaquita)","NC_006926.1 Balaenoptera bonaerensis (Antarctic minke whale)",0.935909
"NC_053751.1 Phocoena sinus (Vaquita)","AP006475.1 Caperea marginata (Pygmy right whale)",0.93097
"NC_053751.1 Phocoena sinus (Vaquita)","NC_005275.1 Platanista minor (Indus River dolphin)",0.927259
"NC_053751.1 Phocoena sinus (Vaquita)","NC_005274.1 Berardius bairdii (Baird's beaked whale)",0.93271
"NC_053751.1 Phocoena sinus (Vaquita)","NC_005277.1 Pontoporia blainvillei (Franciscana)",0.928816
"NC_053751.1 Phocoena sinus (Vaquita)","NC_005272.1 Kogia breviceps (Pygmy sperm whale)",0.923137
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","MW316288.1 Delphinapterus leucas (Beluga whale)",0.945169
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","MT948111.1 Phocoena phocoena (Harbor porpoise)",0.97639
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","MT948062.1 Neophocaena phocaenoides (Indo-Pacific finless porpoise)",0.968002
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","NC_050265.1 Lagenorhynchus acutus (Atlantic white-sided dolphin)",0.94082
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","MT410957.1 Hyperoodon ampullatus (Northern bottlenose whale)",0.932052
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","MT410956.1 Stenella coeruleoalba (Striped dolphin)",0.941907
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","MT410935.1 Balaenoptera acutorostrata (Minke whale)",0.931966
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","MT410921.1 Balaenoptera physalus (Fin whale)",0.928239
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","MT410915.1 Delphinus delphis (Saddleback dolphin)",0.944237
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","MT410901.1 Lagenorhynchus albirostris (White-beaked dolphin)",0.941955
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","MT410874.1 Physeter catodon (Sperm whale)",0.922025
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","MT251289.1 Monodon monoceros (Narwhal)",0.947499
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","CM022296.1 Tursiops truncatus (Common bottlenose dolphin)",0.943616
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","CM018075.1 Balaenoptera musculus (Blue whale)",0.932122
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","NC_045404.1 Sousa teuszii (Atlantic humpbacked dolphin)",0.94082
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","MN124685.1 Balaena mysticetus (Bowhead whale)",0.932525
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","CM017011.1 Globicephala melas (Long-finned pilot whale)",0.847002
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","NC_042761.1 Steno bredanensis (Rough-toothed dolphin)",0.93849
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","NC_042218.1 Mesoplodon bidens (Sowerby's beaked whale)",0.926868
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","NC_042217.1 Mesoplodon mirus (True's beaked whale)",0.92935
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","MK790782.1 Globicephala macrorhynchus (Short-finned pilot whale)",0.940665
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","MH992390.1 Lagenorhynchus obliquidens (Pacific white-sided dolphin)",0.94403
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","NC_041303.1 Kogia sima (Dwarf sperm whale)",0.924045
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","MH062792.1 Orcinus orca (Killer whale)",0.940043
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","NC_037848.1 Lagenodelphis hosei (Fraser's dolphin)",0.942839
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","NC_037444.1 Eubalaena glacialis (North Atlantic right whale)",0.932525
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","MF409249.1 Balaenoptera borealis (Sei whale)",0.932306
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","MF409246.1 Megaptera novaeangliae (Humpback whale)",0.931034
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","MF409245.1 Eschrichtius robustus (Grey whale)",0.93352
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","MG762975.1 Tursiops aduncus (Indo-pacific bottlenose dolphin)",0.955721
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","NC_036997.1 Mesoplodon stejnegeri (Stejneger's beaked whale)",0.927307
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","KX650872.1 Neophocaena phocaenoides sunameri",0.968313
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","NC_034348.1 Indopacetus pacificus (Longman's beaked whale)",0.932677
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","KU886000.1 Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise)",0.968002
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","NC_032301.1 Stenella longirostris (Spinner dolphin)",0.944082
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","KX857350.1 Stenella attenuata (Bridled dolphin)",0.941955
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","LN997430.1 Ziphius cavirostris (Cuvier's beaked whale)",0.930439
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","NC_027593.1 Mesoplodon ginkgodens (Ginkgo-toothed beaked whale)",0.932365
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","KM893428.1 Inia geoffrensis (Boutu)",0.909599
"NC_053750.1 Phocoena spinipinnis (Burmeister's porpoise)","KM893427.1 Orcaella brevirostris (Irrawaddy dolphin)",0.86005
