V1,V2,p
"KX265095.1 Catopuma badia (Bay cat)","NC_028299.1 Profelis aurata (African golden cat)",0.956116
"KX265095.1 Catopuma badia (Bay cat)","KP202285.1 Lynx rufus (Bobcat)",0.957751
"KX265095.1 Catopuma badia (Bay cat)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.959577
"KX265095.1 Catopuma badia (Bay cat)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.959422
"KX265095.1 Catopuma badia (Bay cat)","KP202271.1 Acinonyx jubatus (Cheetah)",0.962721
"KX265095.1 Catopuma badia (Bay cat)","KP202269.1 Panthera uncia (Snow leopard)",0.953402
"KX265095.1 Catopuma badia (Bay cat)","KP202268.1 Panthera tigris (Tiger)",0.946257
"KX265095.1 Catopuma badia (Bay cat)","KP202264.1 Panthera onca (Jaguar)",0.950669
"KX265095.1 Catopuma badia (Bay cat)","KJ866876.1 Panthera pardus japonensis",0.949187
"KX265095.1 Catopuma badia (Bay cat)","KF907306.1 Panthera leo leo",0.94861
"KX265095.1 Catopuma badia (Bay cat)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.945791
"KX265095.1 Catopuma badia (Bay cat)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.946257
"KX265095.1 Catopuma badia (Bay cat)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.945635
"KX265095.1 Catopuma badia (Bay cat)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.948276
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)",0.956974
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","KR135742.1 Prionailurus viverrinus (Fishing cat)",0.9548
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","KX655614.1 Panthera pardus orientalis (Amur leopard)",0.945954
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","KX258452.1 Panthera spelaea (Eurasian cave lion)",0.945429
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","NC_028322.1 Leopardus jacobita (Andean mountain cat)",0.95247
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","NC_028321.1 Leopardus guigna (Kodkod)",0.953246
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)",0.952625
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","NC_028318.1 Leopardus wiedii (Margay)",0.951337
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","NC_028317.1 Leopardus tigrinus (Little spotted cat)",0.950916
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","NC_028316.1 Leptailurus serval (Serval)",0.955535
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","NC_028314.1 Leopardus colocolo (Colocolo)",0.953246
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","NC_028311.1 Puma yagouaroundi (Jaguarundi)",0.960391
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","NC_028310.1 Felis silvestris (Wild cat)",0.957711
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","NC_028309.1 Felis nigripes (Black-footed cat)",0.953557
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","NC_028308.1 Felis margarita (Sand cat)",0.956305
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","NC_028307.1 Felis chaus (Jungle cat)",0.953712
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","NC_028306.1 Caracal caracal (Caracal)",0.953712
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","NC_028299.1 Profelis aurata (African golden cat)",0.955805
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","KP202285.1 Lynx rufus (Bobcat)",0.956198
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.956934
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.957245
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","KP202271.1 Acinonyx jubatus (Cheetah)",0.960081
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","KP202269.1 Panthera uncia (Snow leopard)",0.944859
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","KP202268.1 Panthera tigris (Tiger)",0.947965
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","KP202264.1 Panthera onca (Jaguar)",0.946001
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","KJ866876.1 Panthera pardus japonensis",0.945904
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","KF907306.1 Panthera leo leo",0.94408
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.947965
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.948431
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.948431
"KX224524.1 Catopuma temminckii (Asiatic golden cat)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.943616
"KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)","KR135742.1 Prionailurus viverrinus (Fishing cat)",0.975924
"KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)","KX655614.1 Panthera pardus orientalis (Amur leopard)",0.952827
"KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)","KX258452.1 Panthera spelaea (Eurasian cave lion)",0.949627
"KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)","NC_028322.1 Leopardus jacobita (Andean mountain cat)",0.958217
"KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)","NC_028321.1 Leopardus guigna (Kodkod)",0.957285
"KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)","NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)",0.957906
"KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)","NC_028318.1 Leopardus wiedii (Margay)",0.959111
"KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)","NC_028317.1 Leopardus tigrinus (Little spotted cat)",0.956198
"KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)","NC_028316.1 Leptailurus serval (Serval)",0.963619
"KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)","NC_028314.1 Leopardus colocolo (Colocolo)",0.959615
"KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)","NC_028311.1 Puma yagouaroundi (Jaguarundi)",0.963187
"KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)","NC_028310.1 Felis silvestris (Wild cat)",0.964241
"KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)","NC_028309.1 Felis nigripes (Black-footed cat)",0.958683
"KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)","NC_028308.1 Felis margarita (Sand cat)",0.963639
"KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)","NC_028307.1 Felis chaus (Jungle cat)",0.963187
"KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)","NC_028306.1 Caracal caracal (Caracal)",0.953091
"KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)","NC_028299.1 Profelis aurata (African golden cat)",0.954715
"KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)","KP202285.1 Lynx rufus (Bobcat)",0.95511
"KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.964086
"KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.964552
"KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)","KP202271.1 Acinonyx jubatus (Cheetah)",0.958993
"KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)","KP202269.1 Panthera uncia (Snow leopard)",0.945946
"KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)","KP202268.1 Panthera tigris (Tiger)",0.946723
"KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)","KP202264.1 Panthera onca (Jaguar)",0.95098
"KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)","KJ866876.1 Panthera pardus japonensis",0.952939
"KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)","KF907306.1 Panthera leo leo",0.949078
"KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.946412
"KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.947344
"KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.947965
"KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.949208
"KR135742.1 Prionailurus viverrinus (Fishing cat)","KX655614.1 Panthera pardus orientalis (Amur leopard)",0.95064
"KR135742.1 Prionailurus viverrinus (Fishing cat)","KX258452.1 Panthera spelaea (Eurasian cave lion)",0.948072
"KR135742.1 Prionailurus viverrinus (Fishing cat)","NC_028322.1 Leopardus jacobita (Andean mountain cat)",0.957014
"KR135742.1 Prionailurus viverrinus (Fishing cat)","NC_028321.1 Leopardus guigna (Kodkod)",0.95298
"KR135742.1 Prionailurus viverrinus (Fishing cat)","NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)",0.955266
"KR135742.1 Prionailurus viverrinus (Fishing cat)","NC_028318.1 Leopardus wiedii (Margay)",0.957867
"KR135742.1 Prionailurus viverrinus (Fishing cat)","NC_028317.1 Leopardus tigrinus (Little spotted cat)",0.953246
"KR135742.1 Prionailurus viverrinus (Fishing cat)","NC_028316.1 Leptailurus serval (Serval)",0.960354
"KR135742.1 Prionailurus viverrinus (Fishing cat)","NC_028314.1 Leopardus colocolo (Colocolo)",0.955773
"KR135742.1 Prionailurus viverrinus (Fishing cat)","NC_028311.1 Puma yagouaroundi (Jaguarundi)",0.959925
"KR135742.1 Prionailurus viverrinus (Fishing cat)","NC_028310.1 Felis silvestris (Wild cat)",0.962842
"KR135742.1 Prionailurus viverrinus (Fishing cat)","NC_028309.1 Felis nigripes (Black-footed cat)",0.960857
"KR135742.1 Prionailurus viverrinus (Fishing cat)","NC_028308.1 Felis margarita (Sand cat)",0.961767
"KR135742.1 Prionailurus viverrinus (Fishing cat)","NC_028307.1 Felis chaus (Jungle cat)",0.960894
"KR135742.1 Prionailurus viverrinus (Fishing cat)","NC_028306.1 Caracal caracal (Caracal)",0.952669
"KR135742.1 Prionailurus viverrinus (Fishing cat)","NC_028299.1 Profelis aurata (African golden cat)",0.957672
"KR135742.1 Prionailurus viverrinus (Fishing cat)","KP202285.1 Lynx rufus (Bobcat)",0.957635
"KR135742.1 Prionailurus viverrinus (Fishing cat)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.962531
"KR135742.1 Prionailurus viverrinus (Fishing cat)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.963619
"KR135742.1 Prionailurus viverrinus (Fishing cat)","KP202271.1 Acinonyx jubatus (Cheetah)",0.958372
"KR135742.1 Prionailurus viverrinus (Fishing cat)","KP202269.1 Panthera uncia (Snow leopard)",0.946723
"KR135742.1 Prionailurus viverrinus (Fishing cat)","KP202268.1 Panthera tigris (Tiger)",0.944289
"KR135742.1 Prionailurus viverrinus (Fishing cat)","KP202264.1 Panthera onca (Jaguar)",0.951292
"KR135742.1 Prionailurus viverrinus (Fishing cat)","KJ866876.1 Panthera pardus japonensis",0.95075
"KR135742.1 Prionailurus viverrinus (Fishing cat)","KF907306.1 Panthera leo leo",0.949078
"KR135742.1 Prionailurus viverrinus (Fishing cat)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.944289
"KR135742.1 Prionailurus viverrinus (Fishing cat)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.944134
"KR135742.1 Prionailurus viverrinus (Fishing cat)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.945376
"KR135742.1 Prionailurus viverrinus (Fishing cat)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.94879
"KX655614.1 Panthera pardus orientalis (Amur leopard)","KX258452.1 Panthera spelaea (Eurasian cave lion)",0.977351
"KX655614.1 Panthera pardus orientalis (Amur leopard)","NC_028322.1 Leopardus jacobita (Andean mountain cat)",0.94861
"KX655614.1 Panthera pardus orientalis (Amur leopard)","NC_028321.1 Leopardus guigna (Kodkod)",0.945954
"KX655614.1 Panthera pardus orientalis (Amur leopard)","NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)",0.948141
"KX655614.1 Panthera pardus orientalis (Amur leopard)","NC_028318.1 Leopardus wiedii (Margay)",0.951109
"KX655614.1 Panthera pardus orientalis (Amur leopard)","NC_028317.1 Leopardus tigrinus (Little spotted cat)",0.946111
"KX655614.1 Panthera pardus orientalis (Amur leopard)","NC_028316.1 Leptailurus serval (Serval)",0.948454
"KX655614.1 Panthera pardus orientalis (Amur leopard)","NC_028314.1 Leopardus colocolo (Colocolo)",0.950328
"KX655614.1 Panthera pardus orientalis (Amur leopard)","NC_028311.1 Puma yagouaroundi (Jaguarundi)",0.951734
"KX655614.1 Panthera pardus orientalis (Amur leopard)","NC_028310.1 Felis silvestris (Wild cat)",0.952827
"KX655614.1 Panthera pardus orientalis (Amur leopard)","NC_028309.1 Felis nigripes (Black-footed cat)",0.952515
"KX655614.1 Panthera pardus orientalis (Amur leopard)","NC_028308.1 Felis margarita (Sand cat)",0.948297
"KX655614.1 Panthera pardus orientalis (Amur leopard)","NC_028307.1 Felis chaus (Jungle cat)",0.951734
"KX655614.1 Panthera pardus orientalis (Amur leopard)","NC_028306.1 Caracal caracal (Caracal)",0.94533
"KX655614.1 Panthera pardus orientalis (Amur leopard)","NC_028299.1 Profelis aurata (African golden cat)",0.944549
"KX655614.1 Panthera pardus orientalis (Amur leopard)","KP202285.1 Lynx rufus (Bobcat)",0.947048
"KX655614.1 Panthera pardus orientalis (Amur leopard)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.952046
"KX655614.1 Panthera pardus orientalis (Amur leopard)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.953452
"KX655614.1 Panthera pardus orientalis (Amur leopard)","KP202271.1 Acinonyx jubatus (Cheetah)",0.951109
"KX655614.1 Panthera pardus orientalis (Amur leopard)","KP202269.1 Panthera uncia (Snow leopard)",0.970478
"KX655614.1 Panthera pardus orientalis (Amur leopard)","KP202268.1 Panthera tigris (Tiger)",0.959856
"KX655614.1 Panthera pardus orientalis (Amur leopard)","KP202264.1 Panthera onca (Jaguar)",0.969385
"KX655614.1 Panthera pardus orientalis (Amur leopard)","KJ866876.1 Panthera pardus japonensis",0.999687
"KX655614.1 Panthera pardus orientalis (Amur leopard)","KF907306.1 Panthera leo leo",0.982037
"KX655614.1 Panthera pardus orientalis (Amur leopard)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.959544
"KX655614.1 Panthera pardus orientalis (Amur leopard)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.960481
"KX655614.1 Panthera pardus orientalis (Amur leopard)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.960481
"KX655614.1 Panthera pardus orientalis (Amur leopard)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.980319
"KX258452.1 Panthera spelaea (Eurasian cave lion)","NC_028322.1 Leopardus jacobita (Andean mountain cat)",0.948694
"KX258452.1 Panthera spelaea (Eurasian cave lion)","NC_028321.1 Leopardus guigna (Kodkod)",0.944807
"KX258452.1 Panthera spelaea (Eurasian cave lion)","NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)",0.946673
"KX258452.1 Panthera spelaea (Eurasian cave lion)","NC_028318.1 Leopardus wiedii (Margay)",0.951803
"KX258452.1 Panthera spelaea (Eurasian cave lion)","NC_028317.1 Leopardus tigrinus (Little spotted cat)",0.948694
"KX258452.1 Panthera spelaea (Eurasian cave lion)","NC_028316.1 Leptailurus serval (Serval)",0.949938
"KX258452.1 Panthera spelaea (Eurasian cave lion)","NC_028314.1 Leopardus colocolo (Colocolo)",0.951026
"KX258452.1 Panthera spelaea (Eurasian cave lion)","NC_028311.1 Puma yagouaroundi (Jaguarundi)",0.952736
"KX258452.1 Panthera spelaea (Eurasian cave lion)","NC_028310.1 Felis silvestris (Wild cat)",0.95056
"KX258452.1 Panthera spelaea (Eurasian cave lion)","NC_028309.1 Felis nigripes (Black-footed cat)",0.951182
"KX258452.1 Panthera spelaea (Eurasian cave lion)","NC_028308.1 Felis margarita (Sand cat)",0.947878
"KX258452.1 Panthera spelaea (Eurasian cave lion)","NC_028307.1 Felis chaus (Jungle cat)",0.94885
"KX258452.1 Panthera spelaea (Eurasian cave lion)","NC_028306.1 Caracal caracal (Caracal)",0.947606
"KX258452.1 Panthera spelaea (Eurasian cave lion)","NC_028299.1 Profelis aurata (African golden cat)",0.943978
"KX258452.1 Panthera spelaea (Eurasian cave lion)","KP202285.1 Lynx rufus (Bobcat)",0.945429
"KX258452.1 Panthera spelaea (Eurasian cave lion)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.950404
"KX258452.1 Panthera spelaea (Eurasian cave lion)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.951337
"KX258452.1 Panthera spelaea (Eurasian cave lion)","KP202271.1 Acinonyx jubatus (Cheetah)",0.950404
"KX258452.1 Panthera spelaea (Eurasian cave lion)","KP202269.1 Panthera uncia (Snow leopard)",0.972948
"KX258452.1 Panthera spelaea (Eurasian cave lion)","KP202268.1 Panthera tigris (Tiger)",0.960976
"KX258452.1 Panthera spelaea (Eurasian cave lion)","KP202264.1 Panthera onca (Jaguar)",0.968565
"KX258452.1 Panthera spelaea (Eurasian cave lion)","KJ866876.1 Panthera pardus japonensis",0.97733
"KX258452.1 Panthera spelaea (Eurasian cave lion)","KF907306.1 Panthera leo leo",0.975476
"KX258452.1 Panthera spelaea (Eurasian cave lion)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.961132
"KX258452.1 Panthera spelaea (Eurasian cave lion)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.960821
"KX258452.1 Panthera spelaea (Eurasian cave lion)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.960821
"KX258452.1 Panthera spelaea (Eurasian cave lion)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.973881
"NC_028322.1 Leopardus jacobita (Andean mountain cat)","NC_028321.1 Leopardus guigna (Kodkod)",0.971291
"NC_028322.1 Leopardus jacobita (Andean mountain cat)","NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)",0.97375
"NC_028322.1 Leopardus jacobita (Andean mountain cat)","NC_028318.1 Leopardus wiedii (Margay)",0.97528
"NC_028322.1 Leopardus jacobita (Andean mountain cat)","NC_028317.1 Leopardus tigrinus (Little spotted cat)",0.970488
"NC_028322.1 Leopardus jacobita (Andean mountain cat)","NC_028316.1 Leptailurus serval (Serval)",0.956934
"NC_028322.1 Leopardus jacobita (Andean mountain cat)","NC_028314.1 Leopardus colocolo (Colocolo)",0.971601
"NC_028322.1 Leopardus jacobita (Andean mountain cat)","NC_028311.1 Puma yagouaroundi (Jaguarundi)",0.959925
"NC_028322.1 Leopardus jacobita (Andean mountain cat)","NC_028310.1 Felis silvestris (Wild cat)",0.958955
"NC_028322.1 Leopardus jacobita (Andean mountain cat)","NC_028309.1 Felis nigripes (Black-footed cat)",0.958683
"NC_028322.1 Leopardus jacobita (Andean mountain cat)","NC_028308.1 Felis margarita (Sand cat)",0.956929
"NC_028322.1 Leopardus jacobita (Andean mountain cat)","NC_028307.1 Felis chaus (Jungle cat)",0.960273
"NC_028322.1 Leopardus jacobita (Andean mountain cat)","NC_028306.1 Caracal caracal (Caracal)",0.953755
"NC_028322.1 Leopardus jacobita (Andean mountain cat)","NC_028299.1 Profelis aurata (African golden cat)",0.953003
"NC_028322.1 Leopardus jacobita (Andean mountain cat)","KP202285.1 Lynx rufus (Bobcat)",0.954842
"NC_028322.1 Leopardus jacobita (Andean mountain cat)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.958022
"NC_028322.1 Leopardus jacobita (Andean mountain cat)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.958955
"NC_028322.1 Leopardus jacobita (Andean mountain cat)","KP202271.1 Acinonyx jubatus (Cheetah)",0.959149
"NC_028322.1 Leopardus jacobita (Andean mountain cat)","KP202269.1 Panthera uncia (Snow leopard)",0.951072
"NC_028322.1 Leopardus jacobita (Andean mountain cat)","KP202268.1 Panthera tigris (Tiger)",0.946927
"NC_028322.1 Leopardus jacobita (Andean mountain cat)","KP202264.1 Panthera onca (Jaguar)",0.95207
"NC_028322.1 Leopardus jacobita (Andean mountain cat)","KJ866876.1 Panthera pardus japonensis",0.948562
"NC_028322.1 Leopardus jacobita (Andean mountain cat)","KF907306.1 Panthera leo leo",0.947516
"NC_028322.1 Leopardus jacobita (Andean mountain cat)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.946617
"NC_028322.1 Leopardus jacobita (Andean mountain cat)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.946462
"NC_028322.1 Leopardus jacobita (Andean mountain cat)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.946462
"NC_028322.1 Leopardus jacobita (Andean mountain cat)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.946927
"NC_028321.1 Leopardus guigna (Kodkod)","NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)",0.989593
"NC_028321.1 Leopardus guigna (Kodkod)","NC_028318.1 Leopardus wiedii (Margay)",0.970927
"NC_028321.1 Leopardus guigna (Kodkod)","NC_028317.1 Leopardus tigrinus (Little spotted cat)",0.979186
"NC_028321.1 Leopardus guigna (Kodkod)","NC_028316.1 Leptailurus serval (Serval)",0.957711
"NC_028321.1 Leopardus guigna (Kodkod)","NC_028314.1 Leopardus colocolo (Colocolo)",0.971291
"NC_028321.1 Leopardus guigna (Kodkod)","NC_028311.1 Puma yagouaroundi (Jaguarundi)",0.958683
"NC_028321.1 Leopardus guigna (Kodkod)","NC_028310.1 Felis silvestris (Wild cat)",0.954291
"NC_028321.1 Leopardus guigna (Kodkod)","NC_028309.1 Felis nigripes (Black-footed cat)",0.954644
"NC_028321.1 Leopardus guigna (Kodkod)","NC_028308.1 Felis margarita (Sand cat)",0.956929
"NC_028321.1 Leopardus guigna (Kodkod)","NC_028307.1 Felis chaus (Jungle cat)",0.957519
"NC_028321.1 Leopardus guigna (Kodkod)","NC_028306.1 Caracal caracal (Caracal)",0.952248
"NC_028321.1 Leopardus guigna (Kodkod)","NC_028299.1 Profelis aurata (African golden cat)",0.950825
"NC_028321.1 Leopardus guigna (Kodkod)","KP202285.1 Lynx rufus (Bobcat)",0.952558
"NC_028321.1 Leopardus guigna (Kodkod)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.954291
"NC_028321.1 Leopardus guigna (Kodkod)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.954757
"NC_028321.1 Leopardus guigna (Kodkod)","KP202271.1 Acinonyx jubatus (Cheetah)",0.95511
"NC_028321.1 Leopardus guigna (Kodkod)","KP202269.1 Panthera uncia (Snow leopard)",0.946723
"NC_028321.1 Leopardus guigna (Kodkod)","KP202268.1 Panthera tigris (Tiger)",0.946667
"NC_028321.1 Leopardus guigna (Kodkod)","KP202264.1 Panthera onca (Jaguar)",0.946156
"NC_028321.1 Leopardus guigna (Kodkod)","KJ866876.1 Panthera pardus japonensis",0.94606
"NC_028321.1 Leopardus guigna (Kodkod)","KF907306.1 Panthera leo leo",0.944705
"NC_028321.1 Leopardus guigna (Kodkod)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.946357
"NC_028321.1 Leopardus guigna (Kodkod)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.946667
"NC_028321.1 Leopardus guigna (Kodkod)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.947287
"NC_028321.1 Leopardus guigna (Kodkod)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.944496
"NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)","NC_028318.1 Leopardus wiedii (Margay)",0.974192
"NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)","NC_028317.1 Leopardus tigrinus (Little spotted cat)",0.979497
"NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)","NC_028316.1 Leptailurus serval (Serval)",0.959733
"NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)","NC_028314.1 Leopardus colocolo (Colocolo)",0.970798
"NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)","NC_028311.1 Puma yagouaroundi (Jaguarundi)",0.961013
"NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)","NC_028310.1 Felis silvestris (Wild cat)",0.955846
"NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)","NC_028309.1 Felis nigripes (Black-footed cat)",0.956198
"NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)","NC_028308.1 Felis margarita (Sand cat)",0.957397
"NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)","NC_028307.1 Felis chaus (Jungle cat)",0.961168
"NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)","NC_028306.1 Caracal caracal (Caracal)",0.953712
"NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)","NC_028299.1 Profelis aurata (African golden cat)",0.94958
"NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)","KP202285.1 Lynx rufus (Bobcat)",0.954955
"NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.956001
"NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.956934
"NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)","KP202271.1 Acinonyx jubatus (Cheetah)",0.958062
"NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)","KP202269.1 Panthera uncia (Snow leopard)",0.948121
"NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)","KP202268.1 Panthera tigris (Tiger)",0.948121
"NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)","KP202264.1 Panthera onca (Jaguar)",0.950514
"NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)","KJ866876.1 Panthera pardus japonensis",0.948249
"NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)","KF907306.1 Panthera leo leo",0.946735
"NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.94781
"NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.948121
"NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.948742
"NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.947033
"NC_028318.1 Leopardus wiedii (Margay)","NC_028317.1 Leopardus tigrinus (Little spotted cat)",0.970616
"NC_028318.1 Leopardus wiedii (Margay)","NC_028316.1 Leptailurus serval (Serval)",0.96051
"NC_028318.1 Leopardus wiedii (Margay)","NC_028314.1 Leopardus colocolo (Colocolo)",0.972792
"NC_028318.1 Leopardus wiedii (Margay)","NC_028311.1 Puma yagouaroundi (Jaguarundi)",0.960976
"NC_028318.1 Leopardus wiedii (Margay)","NC_028310.1 Felis silvestris (Wild cat)",0.960199
